ARTICULO,VENTAS UNIDADES TOTALES,VALORES VENTAS TOTALES,VENTAS SEMANALES PROMEDIO TOTAL POR UNIDAD,REGION,FECHA,SEMANA,# SEMANA,MES,AÑO
4008455458717,0.07,5.339,1.944,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
4008455423715,0.049,3.041,1.96,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501071903861,1.034,19.873,17.233,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501071901393,0.002,0.178,2.0,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
4008455394015,0.026,1.168,1.532,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501080952997,0.345,71.798,3.673,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501071904103,0.008,0.236,8.0,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501071906718,0.97,32.82,3.244,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501071906701,0.996,26.034,4.349,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501681100469,0.688,12.391,10.585,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501071906725,0.089,5.391,3.168,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501071902956,1.194,63.746,9.706,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501071903885,0.179,10.732,5.11,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501021160719,0.137,7.993,2.108,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
75016811006502,0.295,2.296,6.413,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501071906718,1.237,36.239,4.043,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
75010587965782,0.062,3.328,3.444,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501681100438,0.03,0.544,7.5,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501080955486,0.577,42.832,3.188,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501058716798,0.311,41.651,2.99,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025405885,0.284,7.678,3.302,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501071902109,0.74,73.494,3.427,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
612464080148,0.001,0.024,1.0,TOTAL AUTOS AREA 1,2022-01-16,02-22,2,1,2022
7501025401900,0.68,27.965,2.857,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
4008455459417,0.141,10.187,2.762,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501025401894,0.118,3.772,2.36,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501058717252,0.013,0.652,1.625,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501058795908,0.107,24.901,1.877,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501058717122,0.001,0.156,1.0,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501058717276,0.021,2.46,1.313,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501058795892,0.121,14.831,1.494,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
37000018704,0.073,6.652,2.607,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501681100384,0.002,0.028,1.0,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7502283280818,0.007,0.083,3.5,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
612464080148,0.004,0.103,2.0,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7503025939353,0.006,0.36,1.5,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
722429128034,0.047,2.765,2.238,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
732913227013,0.002,0.212,1.0,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7503031116083,0.06,1.285,1.935,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501026030109,0.012,0.238,1.5,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501058753458,1.606,37.437,7.873,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501058717115,0.005,0.483,1.0,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501681100292,0.367,8.88,6.016,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025401849,0.131,4.195,2.787,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501080900585,0.084,21.253,1.91,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025401863,0.566,37.258,2.67,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501080954786,1.029,21.097,5.88,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025401931,0.506,5.674,21.083,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501058715012,0.002,0.048,1.942,TOTAL AUTOS AREA 1,2022-01-16,02-22,2,1,2022
7501058717030,2.44,53.512,18.209,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025401948,0.012,0.288,4.0,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
75010587949561,0.001,0.059,1.0,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025412005,1.514,123.86,5.203,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025401887,0.077,1.781,2.852,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025401856,0.805,33.013,3.313,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
75016811006431,0.202,3.302,5.316,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025401832,0.382,7.727,4.775,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501681100513,0.115,0.87,14.375,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025405151,9.13,179.217,17.065,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501268200070,0.021,0.715,5.2,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025401313,0.624,37.277,6.367,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
757037517123,0.078,4.16,1.902,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025405106,3.634,114.358,8.842,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501025411992,5.408,156.545,10.223,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
7501080954793,0.207,12.323,4.404,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025411893,0.951,38.135,7.315,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
4008455457512,0.939,18.867,9.68,TOTAL AUTOS AREA 1,2023-01-16,02-23,2,1,2023
75000615,43.617,704.837,71.738,TOTAL AUTOS AREA 1,2023-01-01,52-22,52,1,2022
4008455458618,0.253,16.877,4.148,TOTAL AUTOS AREA 1,2023-01-16,02-23,2,1,2023
4008455458717,0.054,4.164,2.0,TOTAL AUTOS AREA 1,2023-01-16,02-23,2,1,2023
7501080900158,0.328,40.639,2.564,TOTAL AUTOS AREA 1,2022-03-20,11-22,11,3,2022
7501080955103,0.234,30.88,3.25,TOTAL AUTOS AREA 1,2022-02-27,08-22,8,2,2022
7501080952997,0.38,77.673,3.515,TOTAL AUTOS AREA 1,2022-03-20,11-22,11,3,2022
75000639,18.956,810.234,32.459,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501058716804,0.113,9.668,1.738,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501025405311,1.49,27.125,31.042,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7503025939353,0.005,0.25,1.667,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501025405816,0.368,5.884,16.727,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025412357,0.346,14.0,6.654,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
75010587949492,0.147,2.738,6.125,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501025406578,1.114,43.238,14.101,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501058716798,0.063,9.184,2.032,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501025412135,1.026,50.303,4.84,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025406561,2.232,55.119,15.943,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501205412122,2.026,53.365,7.532,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025402242,2.87,100.54,7.82,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025402235,0.691,25.132,7.124,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025402051,25.691,838.41,44.914,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025401993,0.132,4.551,44.0,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
8411660210029,0.021,1.479,1.75,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
8411660210012,0.002,0.141,1.0,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
8411660210036,0.043,2.992,1.955,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
8410907050053,0.005,0.338,1.667,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
3045200760009,0.06,3.562,2.308,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
3045206360609,0.007,0.791,1.75,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
3045206382007,0.013,1.175,1.625,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
4008455459417,0.168,12.083,3.111,TOTAL AUTOS AREA 1,2022-10-02,39-22,39,10,2022
7501058715890,0.077,17.646,1.571,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501681100254,0.64,9.344,11.852,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401832,0.328,6.885,4.493,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
75010587928081,0.111,13.785,3.964,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
75000622,49.074,1112.167,82.616,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
75000608,0.112,0.962,10.182,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501058716071,0.011,1.862,2.2,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
75000615,52.42,831.401,87.367,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
741120000036,0.006,0.121,6.0,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7702626213781,0.574,31.071,3.458,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501025401894,0.176,5.506,2.933,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025401931,5.352,52.566,69.505,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
7501025405885,0.2,4.498,4.762,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025401801,5.382,80.01,27.457,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025405106,3.451,118.264,7.861,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025405090,20.968,343.568,37.443,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501025401931,0.163,1.977,20.375,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401795,4.888,102.835,16.08,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
7501071907692,0.532,14.04,3.246,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501071907722,0.001,0.009,0.545,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501071907661,1.616,25.652,4.617,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501071907715,0.041,0.134,6.833,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501071907425,0.379,24.134,3.354,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
4008455394213,0.052,2.406,1.677,TOTAL AUTOS AREA 1,2022-10-02,39-22,39,10,2022
4008455394411,0.119,5.462,2.767,TOTAL AUTOS AREA 1,2022-10-02,39-22,39,10,2022
4008455524917,0.18,20.332,3.214,TOTAL AUTOS AREA 1,2022-10-02,39-22,39,10,2022
4008455438016,0.075,5.014,2.679,TOTAL AUTOS AREA 1,2022-10-02,39-22,39,10,2022
4008455476711,0.403,10.442,7.196,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7502275145897,0.108,15.335,2.919,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
4008455476711,0.416,12.5,7.704,TOTAL AUTOS AREA 1,2022-10-02,39-22,39,10,2022
7501025412104,3.933,67.629,13.423,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501080954786,1.349,28.061,5.889,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501080954793,0.128,8.616,2.51,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501025412005,1.452,123.944,5.149,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025411893,0.863,34.503,6.489,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501058757449,0.126,23.265,1.8,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501058757890,0.599,56.198,3.025,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
757037517123,0.033,1.997,1.571,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501025401313,0.847,40.444,7.365,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
7501058753458,1.698,35.537,7.753,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
732913227013,0.001,0.141,1.0,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501025405151,8.54,175.412,15.786,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501681101299,0.102,1.438,3.778,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
75010587949561,0.059,7.501,3.105,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501058795908,0.1,25.36,1.695,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501058715883,0.107,23.637,1.945,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501058795892,0.133,16.485,1.43,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7503002319529,2.613,148.508,5.226,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501058717115,0.025,2.496,1.786,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
37000018704,0.028,2.493,2.0,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
612464080148,0.003,0.072,3.0,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
722429128034,0.008,0.303,2.667,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501058717023,3.984,83.667,28.662,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501026030109,0.01,0.259,1.667,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501080900585,0.064,15.512,1.52,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
75016811006432,0.2,1.245,11.111,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501268200513,0.001,0.011,1.0,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
75016811006502,0.163,0.977,10.867,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
75010587928082,0.111,2.244,3.964,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501025401894,0.167,5.398,2.831,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
7501058757548,0.592,24.645,4.229,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501025401917,0.237,15.624,3.485,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
7501058757791,0.343,61.202,1.938,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501058716088,0.067,11.896,1.914,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7503002319536,0.567,57.442,2.224,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501058796585,0.046,5.315,2.091,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
75010587949632,0.001,0.021,1.0,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501681100421,0.852,12.338,13.313,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025405151,10.387,201.199,19.342,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
75016811006501,0.177,2.928,4.658,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501071907715,0.254,3.902,4.167,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501025401948,0.531,12.803,13.615,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501058716767,0.467,62.035,4.448,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501025401900,0.899,36.506,3.525,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
75010587965782,0.006,0.327,3.0,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
75010587927782,0.025,0.55,2.5,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501025401313,0.604,38.324,6.292,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401856,0.97,39.018,3.76,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
7501025401863,0.611,42.3,2.728,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501058717030,2.536,53.038,19.659,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501025401849,0.169,5.462,3.018,TOTAL AUTOS AREA 1,2022-10-16,41-22,41,10,2022
7501058717122,0.01,1.745,1.111,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501058717252,0.045,2.214,1.731,TOTAL AUTOS AREA 1,2022-02-20,07-22,7,2,2022
7501025401849,0.174,5.604,2.949,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501058715531,0.451,6.699,4.602,TOTAL AUTOS AREA 1,2023-02-20,07-23,7,2,2023
7501025401856,0.832,33.765,3.276,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401917,0.245,17.466,2.882,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401887,0.053,1.143,2.944,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401894,0.138,4.464,2.604,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401900,0.824,33.338,3.181,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025412401,0.063,1.672,5.727,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025405885,0.256,7.868,3.459,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401801,4.57,78.603,19.447,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025405090,14.925,269.593,28.267,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025401795,3.086,98.295,9.212,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501025405212,5.552,170.168,12.421,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
7501021160719,0.141,8.215,2.274,TOTAL AUTOS AREA 1,2023-02-13,06-23,6,2,2023
741120000005,0.056,0.554,18.667,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501080952997,0.279,66.951,2.908,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501080955486,0.556,41.451,3.392,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501080900134,0.0,0.005,0.167,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
75016811006502,0.005,0.031,1.667,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100223,1.907,61.158,22.435,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501080900158,0.254,34.352,2.374,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7503031116083,0.062,1.327,2.214,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681101299,0.005,0.05,1.667,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501058796851,0.754,11.725,20.378,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501080955486,0.468,35.437,2.888,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7503025939353,0.01,0.5,2.5,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
722429128034,0.122,7.18,3.211,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501025401900,1.052,39.967,3.743,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
37000018704,0.05,4.162,2.083,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7502283280818,0.002,0.224,2.0,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501080955103,0.317,56.983,2.829,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501080900165,1.3,28.175,7.429,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501080952997,0.297,71.162,3.448,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501080900141,0.883,64.687,3.066,TOTAL AUTOS AREA 1,2022-10-23,42-22,42,10,2022
7501080900158,0.363,51.398,2.074,TOTAL AUTOS AREA 1,2022-10-23,42-22,42,10,2022
741120000005,0.03,0.297,10.0,TOTAL AUTOS AREA 1,2022-10-23,42-22,42,10,2022
7501026030109,0.023,0.596,2.556,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100254,0.482,7.77,10.478,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100469,0.266,4.419,7.6,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100513,1.889,20.546,26.236,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
75016811006431,0.005,0.062,1.25,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100292,0.246,7.161,6.0,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100384,0.015,0.194,3.75,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100773,1.276,24.978,14.337,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100438,0.025,0.467,3.571,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501025401917,0.311,18.961,3.752,TOTAL AUTOS AREA 1,2022-06-05,22-22,22,6,2022
75010587949631,0.003,0.415,3.0,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501080955103,0.423,65.456,5.221,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
75010587928081,0.027,3.648,2.7,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7501025450212,1.3,29.916,130.0,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501080900141,0.719,52.544,2.734,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
77026262042081,1.386,14.608,15.573,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501025401306,0.206,24.017,4.383,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7891035040276,4.721,63.879,15.278,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501058796868,0.803,12.446,24.333,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
741120000036,0.021,0.434,21.0,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501025412784,0.921,22.065,7.252,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
757037517123,0.008,0.459,1.143,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501268200049,0.004,0.08,4.0,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
4008455567013,0.631,14.409,6.934,TOTAL AUTOS AREA 1,2022-10-30,43-22,43,10,2022
7501080954793,0.364,22.427,2.937,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501080954786,0.58,13.303,3.766,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501080900158,0.357,50.512,2.14,TOTAL AUTOS AREA 1,2022-12-11,49-22,49,12,2022
7501080955486,0.544,35.117,3.2,TOTAL AUTOS AREA 1,2022-02-27,08-22,8,2,2022
7501058753441,2.134,55.101,7.622,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7702626213774,0.662,32.929,3.658,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501058716422,0.005,0.286,2.5,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501058784353,1.091,91.69,3.42,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501058716064,0.008,0.98,1.6,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
75010587949632,0.001,0.021,1.0,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7501058715890,0.081,16.415,1.688,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7702626213781,0.375,19.345,3.0,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7501058715098,0.005,0.294,1.25,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7501058757890,0.574,48.981,2.959,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7501058716071,0.07,7.678,1.944,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7501058757449,0.168,27.974,2.211,TOTAL AUTOS AREA 1,2022-02-06,05-22,5,2,2022
7501681100766,0.526,16.795,10.115,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501681100445,0.004,0.06,4.0,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501058757630,0.213,20.823,2.84,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
75016811006432,0.005,0.031,1.25,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501058784346,0.214,40.066,2.642,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501080900165,0.474,9.098,6.583,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
741120000036,0.016,0.322,16.0,TOTAL AUTOS AREA 1,2022-10-23,42-22,42,10,2022
732913227013,0.001,0.106,1.0,TOTAL AUTOS AREA 1,2022-09-04,35-22,35,9,2022
7501080900141,0.911,61.388,2.873,TOTAL AUTOS AREA 1,2022-07-24,29-22,29,7,2022
7501058714596,4.91,63.322,15.44,TOTAL AUTOS AREA 1,2022-08-07,31-22,31,8,2022
7501071906701,1.267,31.527,5.324,TOTAL AUTOS AREA 1,2022-10-23,42-22,42,10,2022
